dt_giveout_t,uch,venchile_gn_t,wp_dest_t,given_mass_t,table_color,date_color,status,status_id,guid
04.04.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1489.7,white,,Загружен,2,WPGUID23D240405094056S152
04.04.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,3380,white,,Загружен,2,WPGUID26D240404115051S720
04.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1930.8,white,,Загружен,2,WPGUID36D240404114852S489
04.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1046.3,white,,Загружен,2,WPGUID20D240404091858S608
04.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,5095.7,white,,Загружен,2,WPGUID7D240405100126S379
04.04.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,БАЛЫКСА,3564.2,white,,Загружен,2,WPGUID26D240404115301S721
04.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1852.3,white,,Загружен,2,WPGUID16D240404112234S190
04.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1934.2,white,,Загружен,2,WPGUID36D240404171736S490
04.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,7251.4,white,,Загружен,2,WPGUID2D240404123153S184
04.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,865.9,white,,Загружен,2,WPGUID36D240404205329S492
04.04.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2217,white,,Загружен,2,WPGUID13D240405003922S414
04.04.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,9360.9,white,,Загружен,2,WPGUID29D240404135000S823
03.04.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,3424.4,white,,Загружен,2,WPGUID18D240405084855S175
03.04.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,2615.3,white,,Загружен,2,WPGUID13D240403205156S412
03.04.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,5081.1,white,,Загружен,2,WPGUID1D240403165444S380
03.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1347.9,white,,Загружен,2,WPGUID20D240404070110S607
03.04.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,5136.7,white,,Загружен,2,WPGUID13D240403155614S411
03.04.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,2229.5,white,,Загружен,2,WPGUID18D240405084537S174
03.04.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,5136.7,white,,Загружен,2,WPGUID13D240403155614S411
03.04.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,БАЛЫКСА,8526.8,white,,Загружен,2,WPGUID26D240403150123S718
03.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1453.4,white,,Загружен,2,WPGUID36D240403111421S485
03.04.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,4647.5,white,,Загружен,2,WPGUID26D240403114908S717
03.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1347.9,white,,Загружен,2,WPGUID20D240404070110S607
03.04.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6861.2,white,,Загружен,2,WPGUID41D240403114736S571
03.04.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,4329.6,white,,Загружен,2,WPGUID33D240404083241S417
03.04.2024,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,Б.МУРОЖНАЯ,738.8,white,,Загружен,2,WPGUID15D240403144909S575
03.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,2448.3,white,,Загружен,2,WPGUID7D240404082317S377
03.04.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,821.2,white,,Загружен,2,WPGUID23D240404101215S150
03.04.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,7122.4,white,,Загружен,2,WPGUID38D240403210102S443
03.04.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,7268.3,white,,Загружен,2,WPGUID29D240404084342S822
03.04.2024,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,1294.4,white,,Загружен,2,WPGUID34D240404062047S397
03.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1649.3,white,,Загружен,2,WPGUID16D240403111310S188
03.04.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,3424.4,white,,Загружен,2,WPGUID18D240405084855S175
03.04.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1253.3,white,,Загружен,2,WPGUID23D240404100912S149
03.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1283.8,white,,Загружен,2,WPGUID20D240403103127S606
03.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1980.5,white,,Загружен,2,WPGUID36D240403090722S484
03.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1938.6,white,,Загружен,2,WPGUID16D240404073741S189
03.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1594.4,white,,Загружен,2,WPGUID2D240404081854S181
03.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2040.9,white,,Загружен,2,WPGUID2D240404091059S182
03.04.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,5081.1,white,,Загружен,2,WPGUID1D240403165444S380
03.04.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,1865.6,white,,Загружен,2,WPGUID15D240403141230S574
03.04.2024,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,БЕЗОБРАЗОВКА,19622.1,white,,Загружен,2,WPGUID15D240403151755S576
02.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1637.9,white,,Загружен,2,WPGUID36D240402164734S482
02.04.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,960.7,white,,Загружен,2,WPGUID23D240404093042S148
02.04.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6076.1,white,,Загружен,2,WPGUID41D240402175829S570
02.04.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,2209.1,white,,Загружен,2,WPGUID10D240402113929S417
02.04.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,3189.9,white,,Загружен,2,WPGUID33D240403082405S416
02.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1798.9,white,,Загружен,2,WPGUID16D240402164454S186
02.04.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1771.6,white,,Загружен,2,WPGUID23D240404092828S147
02.04.2024,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,3084.5,white,,Загружен,2,WPGUID34D240403061757S396
02.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1845.1,white,,Загружен,2,WPGUID36D240402194608S483
02.04.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,6595.7,white,,Загружен,2,WPGUID38D240402103329S442
02.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2202.5,white,,Загружен,2,WPGUID2D240402142230S179
02.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1970.2,white,,Загружен,2,WPGUID36D240402084643S480
02.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1284.9,white,,Загружен,2,WPGUID16D240402202039S187
02.04.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6932,white,,Загружен,2,WPGUID29D240403163319S821
02.04.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,3123.3,white,,Загружен,2,WPGUID13D240402211351S410
02.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1714.6,white,,Загружен,2,WPGUID16D240402142751S185
02.04.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,3508.7,white,,Загружен,2,WPGUID29D240403162953S820
02.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,5978,white,,Загружен,2,WPGUID7D240403083921S376
02.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2194.8,white,,Загружен,2,WPGUID2D240403094345S180
02.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1499.5,white,,Загружен,2,WPGUID20D240402165919S604
02.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,2008.7,white,,Загружен,2,WPGUID36D240402111253S481
02.04.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,1710,white,,Загружен,2,WPGUID15D240402155442S573
02.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1623.3,white,,Загружен,2,WPGUID20D240403070753S605
02.04.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,5701.5,white,,Загружен,2,WPGUID13D240402211218S409
01.04.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2568,white,,Загружен,2,WPGUID15D240402092149S572
01.04.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1970.7,white,,Загружен,2,WPGUID23D240402161006S299
01.04.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,2478,white,,Загружен,2,WPGUID13D240401204304S408
01.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1877.5,white,,Загружен,2,WPGUID20D240402084508S603
01.04.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,5500.7,white,,Загружен,2,WPGUID1D240401170754S379
01.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,2556,white,,Загружен,2,WPGUID7D240402084631S375
01.04.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,7574.4,white,,Загружен,2,WPGUID29D240402112657S819
01.04.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,7365.9,white,,Загружен,2,WPGUID41D240402081539S569
01.04.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,6020.6,white,,Загружен,2,WPGUID33D240401112232S415
01.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,2556,white,,Загружен,2,WPGUID7D240402084437S374
01.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1708.8,white,,Загружен,2,WPGUID36D240401171756S477
01.04.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,БАЛЫКСА,4664.4,white,,Загружен,2,WPGUID26D240402093902S716
01.04.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,3218.6,white,,Загружен,2,WPGUID26D240402093313S715
01.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1265.6,white,,Загружен,2,WPGUID36D240401080738S475
01.04.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1386.9,white,,Загружен,2,WPGUID20D240401120501S602
01.04.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2568,white,,Загружен,2,WPGUID15D240402092149S572
01.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1016.6,white,,Загружен,2,WPGUID36D240401215404S479
01.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1396,white,,Загружен,2,WPGUID2D240402095446S178
01.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1991.5,white,,Загружен,2,WPGUID36D240401103151S476
01.04.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1743.3,white,,Загружен,2,WPGUID10D240401164008S416
01.04.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,806.1,white,,Загружен,2,WPGUID23D240402160638S298
01.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,990.9,white,,Загружен,2,WPGUID16D240401123621S184
01.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1864.8,white,,Загружен,2,WPGUID2D240401182023S177
01.04.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,5758.2,white,,Загружен,2,WPGUID13D240401204125S407
01.04.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,1704,white,,Загружен,2,WPGUID15D240402091615S571
01.04.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,7475.3,white,,Загружен,2,WPGUID38D240401113114S441
01.04.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1686.4,white,,Загружен,2,WPGUID36D240401215119S478
31.03.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,4270,white,,Загружен,2,WPGUID7D240401080446S373
31.03.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,4131.4,white,,Загружен,2,WPGUID29D240401113218S816
31.03.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,8420,white,,Загружен,2,WPGUID38D240331112122S440
31.03.2024,ТЮРЕПИНО,ТЕХНИКА ДРУГОГО СКЛАДА,БЕЗОБРАЗОВКА,2156.4,white,,Загружен,2,WPGUID10D240401154616S414
31.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1619.7,white,,Загружен,2,WPGUID20D240401065550S601
31.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1280.8,white,,Загружен,2,WPGUID36D240331115438S471
31.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,1700,white,,Загружен,2,WPGUID15D240331111231S570
31.03.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,3919.9,white,,Загружен,2,WPGUID13D240331114446S405
31.03.2024,ТЮРЕПИНО,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,0,#f7fcc5,01.04.2024,Загружен,2,WPGUID10D240401093248S413
31.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1923.2,white,,Загружен,2,WPGUID36D240331182655S472
31.03.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,2134.5,white,,Загружен,2,WPGUID23D240401163115S297
31.03.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,3028.5,white,,Загружен,2,WPGUID33D240401083014S414
31.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1584.1,white,,Загружен,2,WPGUID36D240331224625S474
31.03.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,3494.6,white,,Загружен,2,WPGUID13D240331205542S406
31.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6080.2,white,,Загружен,2,WPGUID41D240401090440S568
31.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1104.5,white,,Загружен,2,WPGUID36D240331224343S473
31.03.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,987.8,white,,Загружен,2,WPGUID10D240331162421S411
31.03.2024,БЕССОНОВСКИЙ,80028 МАЗ 5337 АТЗ (БЕЗ ДОКУМЕНТОВ),БЕССОНОВСКИЙ,6776,white,,Загружен,2,WPGUID46D240331192318S210
31.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1639.7,white,,Загружен,2,WPGUID16D240401101953S182
31.03.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,3384,white,,Загружен,2,WPGUID26D240331105136S713
31.03.2024,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,3173.1,white,,Загружен,2,WPGUID34D240401061748S395
31.03.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,БАЛЫКСА,5600.5,white,,Загружен,2,WPGUID26D240401085039S714
31.03.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6343.5,white,,Загружен,2,WPGUID29D240401113447S817
31.03.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,175.6,white,,Загружен,2,WPGUID10D240331162615S412
31.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1584.1,white,,Загружен,2,WPGUID36D240331224625S474
31.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1619.7,white,,Загружен,2,WPGUID20D240401065550S601
31.03.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6343.5,white,,Загружен,2,WPGUID29D240401113447S817
31.03.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,3384,white,,Загружен,2,WPGUID26D240331105136S713
31.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6080.2,white,,Загружен,2,WPGUID41D240401090440S568
30.03.2024,АНДАТ,365 АТЗ  КАМАЗ 43118,БИЗА; АНДАТ,3260.9,white,,Загружен,2,WPGUID29D240331105700S813
30.03.2024,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,6876.6,white,,Загружен,2,WPGUID36D240330164104S469
30.03.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,6702.2,white,,Загружен,2,WPGUID1D240330171733S378
30.03.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1308.7,white,,Загружен,2,WPGUID10D240330172244S410
30.03.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,3941,white,,Загружен,2,WPGUID29D240331110229S815
30.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,870.4,white,,Загружен,2,WPGUID36D240330163902S468
30.03.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6345.4,white,,Загружен,2,WPGUID29D240331110016S814
30.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1898.3,white,,Загружен,2,WPGUID20D240331070955S599
30.03.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,7867.2,white,,Загружен,2,WPGUID18D240331083746S173
30.03.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,4066.4,white,,Загружен,2,WPGUID33D240331080934S413
30.03.2024,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,Б.МУРОЖНАЯ,760.8,white,,Загружен,2,WPGUID15D240330113356S568
30.03.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,2289.3,white,,Загружен,2,WPGUID13D240330203303S404
30.03.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,4150.6,white,,Загружен,2,WPGUID26D240330113245S711
30.03.2024,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,ТЮРЕПИНО,1489,white,,Загружен,2,WPGUID15D240330180336S569
30.03.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,5130,white,,Загружен,2,WPGUID2D240331073120S175
30.03.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,ИШИМБА; МАМОН,4624.9,white,,Загружен,2,WPGUID13D240330120221S403
30.03.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,7573.2,white,,Загружен,2,WPGUID38D240330114651S439
